_partition,_aspect,_key,_type,_value
Column,hepb0,displayChoicesList,object,[]
Column,hepb0,displayFormat,string,
Column,hepb0,displayName,object,"""hepb0"""
Column,hepb0,displayVisible,boolean,TRUE
Column,hepb0,joins,string,
Column,hepb0_image_0,displayChoicesList,object,[]
Column,hepb0_image_0,displayFormat,string,
Column,hepb0_image_0,displayName,object,"""hepb0_image_0"""
Column,hepb0_image_0,displayVisible,boolean,TRUE
Column,hepb0_image_0_contentType,displayChoicesList,string,[]
Column,hepb0_image_0_contentType,displayFormat,string,
Column,hepb0_image_0_contentType,displayName,object,"""hepb0_image_0_contentType"""
Column,hepb0_image_0_contentType,displayVisible,boolean,FALSE
Column,hepb0_image_0_contentType,joins,string,[]
Column,hepb0_image_0_uriFragment,displayChoicesList,string,[]
Column,hepb0_image_0_uriFragment,displayName,object,"""hepb0_image_0_uriFragment"""
Column,hepb0_image_0_uriFragment,displayVisible,boolean,FALSE
Column,hepb0_image_0_uriFragment,joins,string,[]
Column,hepb_initials,displayChoicesList,object,[]
Column,hepb_initials,displayFormat,string,
Column,hepb_initials,displayName,object,"""hepb_initials"""
Column,hepb_initials,displayVisible,boolean,TRUE
Column,hepb_initials,joins,string,
Column,hepb_initials_image_0,displayChoicesList,object,[]
Column,hepb_initials_image_0,displayFormat,string,
Column,hepb_initials_image_0,displayName,object,"""hepb_initials_image_0"""
Column,hepb_initials_image_0,displayVisible,boolean,TRUE
Column,hepb_initials_image_0_contentType,displayChoicesList,string,[]
Column,hepb_initials_image_0_contentType,displayFormat,string,
Column,hepb_initials_image_0_contentType,displayName,object,"""hepb_initials_image_0_contentType"""
Column,hepb_initials_image_0_contentType,displayVisible,boolean,FALSE
Column,hepb_initials_image_0_contentType,joins,string,[]
Column,hepb_initials_image_0_uriFragment,displayChoicesList,string,[]
Column,hepb_initials_image_0_uriFragment,displayName,object,"""hepb_initials_image_0_uriFragment"""
Column,hepb_initials_image_0_uriFragment,displayVisible,boolean,FALSE
Column,hepb_initials_image_0_uriFragment,joins,string,[]
Column,hepb_notes,displayChoicesList,object,[]
Column,hepb_notes,displayFormat,string,
Column,hepb_notes,displayName,object,"""hepb_notes"""
Column,hepb_notes,displayVisible,boolean,TRUE
Column,hepb_notes,joins,string,
Column,hepb_notes_image_0,displayChoicesList,object,[]
Column,hepb_notes_image_0,displayFormat,string,
Column,hepb_notes_image_0,displayName,object,"""hepb_notes_image_0"""
Column,hepb_notes_image_0,displayVisible,boolean,TRUE
Column,hepb_notes_image_0_contentType,displayChoicesList,string,[]
Column,hepb_notes_image_0_contentType,displayFormat,string,
Column,hepb_notes_image_0_contentType,displayName,object,"""hepb_notes_image_0_contentType"""
Column,hepb_notes_image_0_contentType,displayVisible,boolean,FALSE
Column,hepb_notes_image_0_contentType,joins,string,[]
Column,hepb_notes_image_0_uriFragment,displayChoicesList,string,[]
Column,hepb_notes_image_0_uriFragment,displayName,object,"""hepb_notes_image_0_uriFragment"""
Column,hepb_notes_image_0_uriFragment,displayVisible,boolean,FALSE
Column,hepb_notes_image_0_uriFragment,joins,string,[]
Column,nextvaccination,displayChoicesList,object,[]
Column,nextvaccination,displayFormat,string,
Column,nextvaccination,displayName,object,"""nextvaccination"""
Column,nextvaccination,displayVisible,boolean,TRUE
Column,nextvaccination,joins,string,
Column,nextvaccination_image_0,displayChoicesList,object,[]
Column,nextvaccination_image_0,displayFormat,string,
Column,nextvaccination_image_0,displayName,object,"""nextvaccination_image_0"""
Column,nextvaccination_image_0,displayVisible,boolean,TRUE
Column,nextvaccination_image_0_contentType,displayChoicesList,string,[]
Column,nextvaccination_image_0_contentType,displayFormat,string,
Column,nextvaccination_image_0_contentType,displayName,object,"""nextvaccination_image_0_contentType"""
Column,nextvaccination_image_0_contentType,displayVisible,boolean,FALSE
Column,nextvaccination_image_0_contentType,joins,string,[]
Column,nextvaccination_image_0_uriFragment,displayChoicesList,string,[]
Column,nextvaccination_image_0_uriFragment,displayName,object,"""nextvaccination_image_0_uriFragment"""
Column,nextvaccination_image_0_uriFragment,displayVisible,boolean,FALSE
Column,nextvaccination_image_0_uriFragment,joins,string,[]
Column,opv0,displayChoicesList,object,[]
Column,opv0,displayFormat,string,
Column,opv0,displayName,object,"""opv0"""
Column,opv0,displayVisible,boolean,TRUE
Column,opv0,joins,string,
Column,opv0_image_0,displayChoicesList,object,[]
Column,opv0_image_0,displayFormat,string,
Column,opv0_image_0,displayName,object,"""opv0_image_0"""
Column,opv0_image_0,displayVisible,boolean,TRUE
